epoch,data_loss,phys_loss_unweighted,phys_loss_weighted,total_loss,lr
61,0.0007046737712807954,0.0005338734030374326,5.338734030374326e-06,0.0007100125053111697,0.00039715242044697195
62,0.0007153838788653957,0.0005243455740564968,5.243455740564968e-06,0.0007206273346059607,0.0003939638103847979
63,0.0006617151411192026,0.0005108042469655629,5.10804246965563e-06,0.0006668231835888582,0.0003907398027741065
64,0.0006872219615906942,0.0005268442025699187,5.268442025699187e-06,0.0006924904036163934,0.00038748119309053375
65,0.0006706435681262519,0.0005123899942263961,5.123899942263961e-06,0.0006757674680685159,0.0003841887853472595
66,0.0006639032945677172,0.0005120226350263693,5.120226350263693e-06,0.0006690235209179809,0.0003808633918966291
67,0.0006918939868919552,0.0005169156725169159,5.169156725169159e-06,0.0006970631436171243,0.00037750583322971747
68,0.0006496957577182912,0.0005021003875590396,5.021003875590396e-06,0.0006547167615938816,0.00037411693777388553
69,0.000660744206601521,0.0005039847571460996,5.039847571460996e-06,0.0006657840541729821,0.00037069754168837777
70,0.0006275345405156259,0.0004973871890106238,4.9738718901062385e-06,0.0006325084124057321,0.0003672484886580129
71,0.0006322388745320496,0.0004944278502080124,4.944278502080124e-06,0.0006371831530341297,0.00036377062968501677
72,0.0006226950356503949,0.0004910597121051978,4.910597121051978e-06,0.0006276056327714468,0.00036026482287905066
73,0.0006541208091512089,0.0005085557745478582,5.085557745478582e-06,0.0006592063668966875,0.0003567319332454855
74,0.0005934158290619962,0.0004846874762151856,4.846874762151856e-06,0.0005982627038241481,0.00035317283247197456
75,0.0005830336233775597,0.00048098562547238544,4.809856254723854e-06,0.0005878434796322835,0.00034958839871337765
76,0.0005684553460450843,0.0004796034192549996,4.796034192549996e-06,0.0005732513802376343,0.0003459795163750898
77,0.0005992947945487686,0.0004896971464913804,4.896971464913804e-06,0.0006041917660136824,0.0003423470758948271
78,0.000572868002083851,0.00048623826084076425,4.862382608407643e-06,0.0005777303846922587,0.00033869197352292456
79,0.0005760526059020776,0.0004750565275608096,4.750565275608096e-06,0.0005808031711776857,0.00033501511110120016
80,0.0005699060725455638,0.0004713981207169127,4.713981207169127e-06,0.0005746200537527329,0.0003313173958404382
81,0.0005522545758722117,0.00047498366024228744,4.749836602422875e-06,0.0005570044124746346,0.0003275997400965493
82,0.000543679925147444,0.00046701828169170765,4.670182816917077e-06,0.0005483501079643612,0.00032386306114545976
83,0.0005691427518613637,0.0004688578106870409,4.68857810687041e-06,0.0005738313299682341,0.00032010828095678767
84,0.0005213736021250952,0.00045770416103187015,4.577041610318702e-06,0.0005259506437354139,0.0003163363259663604
85,0.000532951052460703,0.0004559861993184313,4.559861993184313e-06,0.0005375109144538873,0.00031254812684763114
86,0.0005213129202893469,0.00046291504526743666,4.629150452674367e-06,0.0005259420707420212,0.00030874461828204835
87,0.0005205796682857908,0.0004502031274314504,4.502031274314504e-06,0.0005250816995601053,0.0003049267387284373
88,0.0005100327276741154,0.0004528309192683082,4.528309192683082e-06,0.0005145610368667985,0.0003010954301914498
89,0.0005040438008290948,0.00045088123957975765,4.5088123957975765e-06,0.0005085526132248924,0.00029725163798913825
90,0.0005053242448775563,0.0004525131848349702,4.525131848349702e-06,0.000509849376725906,0.00029339631051971256
91,0.00048597803656593894,0.0004388530518481275,4.388530518481275e-06,0.0004903665670844202,0.0002895303990275375
92,0.0004806913138454547,0.00043780402178526855,4.378040217852686e-06,0.0004850693540633074,0.0002856548573684268
93,0.0004994087485247292,0.00044365247947280293,4.43652479472803e-06,0.0005038452733194572,0.00028177064177429384
94,0.0004776340938115027,0.00043573560373624787,4.357356037362479e-06,0.00048199144984886516,0.0002778787106172157
95,0.000494564518914558,0.00044162701931782066,4.4162701931782066e-06,0.0004989807891077362,0.0002739800241729692
96,0.0004684358998783864,0.00043369845184497533,4.3369845184497534e-06,0.00047277288439683614,0.0002700755443840972
97,0.0004767954674607609,0.0004344099737354554,4.344099737354554e-06,0.0004811395671981154,0.0002661662346225636
98,0.0004710386873703101,0.00043210070696659387,4.321007069665939e-06,0.000475359694439976,0.0002622530594520557
99,0.0004686857409396907,0.00042764443249325266,4.276444324932527e-06,0.00047296218526462325,0.0002583369843899929
100,0.00046135478926589713,0.0004308082043426111,4.3080820434261114e-06,0.00046566287130932324,0.0002544189756692991
101,0.00044198960484936834,0.00043264309770893304,4.3264309770893304e-06,0.0004463160358264577,0.00025049999999999985
102,0.00045080970591516236,0.0004298217994219158,4.298217994219158e-06,0.0004551079239093815,0.00024658102433070065
103,0.00043147346762998495,0.0004113070123130456,4.1130701231304556e-06,0.00043558653775311543,0.00024266301561000684
104,0.0004391141632659128,0.0004188368406321388,4.1883684063213875e-06,0.00044330253167223414,0.00023874694054794402
105,0.0004376783226907719,0.0004135823591786902,4.135823591786902e-06,0.0004418141462825588,0.00023483376537743617
106,0.00044582005336997097,0.0004235968562861672,4.235968562861672e-06,0.00045005602193283267,0.0002309244556159026
107,0.0004325169918593019,0.0004152119571517687,4.1521195715176875e-06,0.0004366691114308196,0.00022701997582703055
108,0.0004265233209298458,0.00041434991115238515,4.143499111523852e-06,0.0004306668200413696,0.0002231212893827841
109,0.0004237066449422855,0.00040654466571868396,4.06544665718684e-06,0.00042777209159947235,0.000219229358225706
110,0.0003973135816049762,0.0003946255065675359,3.9462550656753595e-06,0.00040125983667065154,0.0002153451426315731
111,0.00042773464843048713,0.00040663203201256695,4.0663203201256696e-06,0.0004318009687506128,0.00021146960097246232
112,0.0004149127453420078,0.0004044156147283502,4.0441561472835015e-06,0.0004189569014892913,0.0002076036894802872
113,0.000409584001856274,0.00040881138593249486,4.088113859324948e-06,0.0004136721157155989,0.00020374836201086162
114,0.00040487798994581683,0.0004049778103071731,4.049778103071731e-06,0.00040892776804888855,0.00019990456980855008
115,0.0003979225633229362,0.0003957773560541682,3.957773560541682e-06,0.0004018803368834779,0.00019607326127156263
116,0.0004124828306376003,0.0004030497048806865,4.030497048806865e-06,0.00041651332768640717,0.0001922553817179515
117,0.0003831503022447578,0.0003936203595076222,3.936203595076222e-06,0.000387086505839834,0.00018845187315236865
118,0.00038629374949960036,0.00038959213517955507,3.895921351795551e-06,0.0003901896708513959,0.0001846636740336394
119,0.00038968553641461766,0.0003940671487653162,3.940671487653162e-06,0.0003936262079022708,0.00018089171904321226
120,0.0003926598172110971,0.0003916960076603573,3.916960076603573e-06,0.00039657677728770067,0.00017713693885454014
121,0.00037830794003093616,0.00039467971706471874,3.946797170647187e-06,0.00038225473720158336,0.00017340025990345066
122,0.00037057897297199815,0.0003888607195985969,3.888607195985969e-06,0.0003744675801679841,0.00016968260415956167
123,0.00037143775151344014,0.00039252456577378324,3.925245657737833e-06,0.000375362997171178,0.00016598488889879977
124,0.0003773542889539385,0.0003859422268142225,3.859422268142225e-06,0.0003812137112220807,0.00016230802647707534
125,0.00036976925989438313,0.00038960113289067524,3.896011328906752e-06,0.0003736652712232899,0.00015865292410517288
126,0.0003805886102563818,0.00038373221925576216,3.837322192557622e-06,0.0003844259324489394,0.00015502048362491013
127,0.0003667880722641712,0.0003845846930635162,3.8458469306351615e-06,0.00037063391919480636,0.00015141160128662217
128,0.0003623885849592625,0.0003816676472488325,3.816676472488325e-06,0.00036620526143175085,0.00014782716752802534
129,0.0003646560453926213,0.0003812391945102718,3.812391945102718e-06,0.00036846843733772403,0.00014426806675451435
130,0.0003612655381148215,0.0003784071371046593,3.784071371046593e-06,0.00036504960948586813,0.00014073517712094913
131,0.00035560992590762905,0.0003766574650508119,3.766574650508119e-06,0.00035937650055813716,0.00013722937031498307
132,0.0003470836810010951,0.00037690446981287096,3.7690446981287096e-06,0.0003508527256992238,0.00013375151134198697
133,0.0003495100650980021,0.00037257279975165146,3.7257279975165147e-06,0.00035323579309551865,0.00013030245831162197
134,0.0003501952894002898,0.0003747705542627955,3.747705542627955e-06,0.00035394299494291776,0.00012688306222611426
135,0.00035215449001407253,0.0003734413382480852,3.7344133824808524e-06,0.00035588890339655337,0.00012349416677028232
136,0.0003421053196507273,0.0003656858455797192,3.6568584557971917e-06,0.00034576217810652454,0.00012013660810337073
137,0.0003462937932636123,0.0003665342899330426,3.665342899330426e-06,0.00034995913616294274,0.00011681121465274023
138,0.0003464720464980928,0.0003740992695529712,3.7409926955297125e-06,0.0003502130391936225,0.00011351880690946605
139,0.00032752260134293466,0.0003646965061489027,3.646965061489027e-06,0.00033116956640442366,0.00011026019722589335
140,0.0003195465869939653,0.0003579903276258847,3.5799032762588468e-06,0.0003231264902702241,0.00010703618961520195
141,0.000343969991299673,0.0003709994165983517,3.709994165983517e-06,0.0003476799854656565,0.00010384757955302795
142,0.0003223569587280508,0.00036511447306838816,3.6511447306838816e-06,0.0003260081034587347,0.00010069515378119193
143,0.0003229490915255155,0.00036228095652768386,3.622809565276839e-06,0.00032657190109079237,9.757969011358231e-05
144,0.00032849224063102156,0.0003604137123184046,3.604137123184046e-06,0.0003320963777542056,9.45019572442415e-05
145,0.00033593856386869445,0.0003603198278142372,3.603198278142372e-06,0.0003395417621468368,9.146271455770188e-05
146,0.0003212244845635723,0.0003586090467579197,3.5860904675791974e-06,0.0003248105750311515,8.846271194161918e-05
147,0.00031881957038422116,0.0003589498690853361,3.589498690853361e-06,0.0003224090690750745,8.550268960174887e-05
148,0.0003191721383773256,0.0003578480067953933,3.578480067953933e-06,0.00032275061844527954,8.258337787931148e-05
149,0.00034421495129936374,0.00035847432457376273,3.5847432457376274e-06,0.00034779969454510137,7.970549707079214e-05
150,0.0003115439607790904,0.00035659623667015693,3.5659623667015693e-06,0.00031510992314579195,7.686975725021757e-05
151,0.0003111682347225724,0.0003582552198058693,3.582552198058693e-06,0.00031475078692063107,7.407685809395639e-05
152,0.00030740892230096505,0.0003509703367308248,3.509703367308248e-06,0.0003109186256682733,7.13274887080844e-05
153,0.00031326093850657345,0.0003546964350534836,3.546964350534836e-06,0.0003168079028571083,6.862232745835784e-05
154,0.0003138853009659215,0.0003523126920918003,3.523126920918003e-06,0.0003174084278868395,6.596204180283683e-05
155,0.00030313200707314536,0.00035340203827945513,3.534020382794551e-06,0.0003066660274559399,6.334728812720031e-05
156,0.00031059407102293333,0.0003549489537690533,3.549489537690533e-06,0.00031414356056062387,6.077871158279229e-05
157,0.00030908764958439863,0.0003474247563135577,3.4742475631355773e-06,0.0003125618971475342,5.825694592744059e-05
158,0.00031162045224482425,0.00035167995214578694,3.5167995214578694e-06,0.00031513725176628214,5.578261336908675e-05
159,0.0003013080353994155,0.00034356629302783405,3.4356629302783405e-06,0.0003047436983296939,5.335632441226522e-05
160,0.00030478018173016606,0.0003469277609983692,3.4692776099836924e-06,0.00030824945934014976,5.0978677707470883e-05
161,0.0002913945172331296,0.0003398655370256165,3.398655370256165e-06,0.00029479317260338575,4.8650259903450626e-05
162,0.00029126161403837615,0.0003432865102076903,3.4328651020769034e-06,0.00029469447914045303,4.6371645502456676e-05
163,0.0003023663269777899,0.0003470656759745907,3.4706567597459074e-06,0.0003058369837375358,4.414339671849684e-05
164,0.0002925020788097754,0.0003421965148882009,3.421965148882009e-06,0.00029592404395865744,4.196606333861661e-05
165,0.00030258664868597406,0.0003508105791406706,3.508105791406706e-06,0.00030609475447738077,3.984018258724728e-05
166,0.00030145346611971035,0.00035417564972885885,3.5417564972885885e-06,0.00030499522261699896,3.776627899365404e-05
167,0.0002938645079120761,0.00033915636703022757,3.391563670302276e-06,0.00029725607158237835,3.574486426251602e-05
168,0.0003002197792302468,0.0003474372890923405,3.4743728909234047e-06,0.0003036941521211702,3.3776437147671255e-05
169,0.00029349792718130627,0.00034246939262084196,3.4246939262084194e-06,0.0002969226211075147,3.186148332905602e-05
170,0.00029880761230015193,0.00034452757486724296,3.44527574867243e-06,0.00030225288804882434,3.0000475292870973e-05
171,0.00028945101103454364,0.00033777430006011857,3.377743000601186e-06,0.00029282875403514484,2.819387221500223e-05
172,0.000292863606584433,0.0003393619099078933,3.393619099078933e-06,0.00029625722568351194,2.6442119847726417e-05
173,0.0002894147291590343,0.0003354564201727044,3.354564201727044e-06,0.00029276929336076137,2.4745650409728166e-05
174,0.0002913119137447211,0.0003340146267291857,3.340146267291857e-06,0.00029465206001201295,2.310488247945645e-05
175,0.0002919625988433836,0.0003385580906906398,3.3855809069063983e-06,0.00029534817975029003,2.1520220891846756e-05
176,0.00028652925846836297,0.00033716349852329586,3.371634985232959e-06,0.00028990089345359594,1.999205663843401e-05
177,0.00028454343314660946,0.0003364612061268417,3.364612061268417e-06,0.0002879080452078779,1.8520766770881285e-05
178,0.0002897264172934229,0.00033893026868463496,3.3893026868463495e-06,0.00029311571998026924,1.7106714307948086e-05
179,0.00028912002713332187,0.00033684625814203175,3.3684625814203178e-06,0.0002924884897147422,1.5750248145920746e-05
180,0.0002819254112400813,0.0003352374265814433,3.352374265814433e-06,0.00028527778550589575,1.4451702972527446e-05
181,0.0002918707512144465,0.0003468433886009734,3.468433886009734e-06,0.0002953391851004562,1.3211399184359192e-05
182,0.00028718715021386744,0.0003401606611005263,3.401606611005263e-06,0.00029058875682487273,1.2029642807816634e-05
183,0.0002757842376813642,0.0003369768653064966,3.369768653064966e-06,0.0002791540063344291,1.0906725423602732e-05
184,0.000281695650468464,0.0003360646719811484,3.360646719811484e-06,0.0002850562971882755,9.842924094779406e-06
185,0.00028491200270946136,0.0003415680713369511,3.415680713369511e-06,0.00028832768342283087,8.838501298406573e-06
186,0.0002803474191896385,0.0003333458387351129,3.3334583873511293e-06,0.0002836808775769896,7.893704860779699e-06
187,0.00028619651481858453,0.00033654613996623084,3.3654613996623083e-06,0.00028956197621824684,7.008767896282542e-06
188,0.0002804128581701661,0.00033420039870543406,3.3420039870543407e-06,0.00028375486215722045,6.183908749869418e-06
189,0.0002843527279183036,0.0003366814664332196,3.366814664332196e-06,0.00028771954258263575,5.419330943192164e-06
190,0.00027849552682164357,0.00032772200657927897,3.27722006579279e-06,0.00028177274688743635,4.71522312438392e-06
191,0.00028245336379040964,0.0003305361988459481,3.305361988459481e-06,0.00028575872577886913,4.071759021513155e-06
192,0.0002753804536696407,0.0003356203269067919,3.356203269067919e-06,0.0002787366569387086,3.4890973997188952e-06
193,0.0002797429506608751,0.0003390816463070223,3.390816463070223e-06,0.0002831337671239453,2.967382022037799e-06
194,0.00027866956853540614,0.00033324968031956813,3.3324968031956814e-06,0.0002820020653386018,2.506741613932692e-06
195,0.000286920351893059,0.00033678823584341443,3.3678823584341443e-06,0.00029028823425149313,2.1072898315315413e-06
196,0.00027638762386050076,0.000331721384980483,3.31721384980483e-06,0.00027970483771030556,1.7691252335845733e-06
197,0.00027681447528448187,0.0003368180131656118,3.368180131656118e-06,0.000280182655416138,1.4923312571462463e-06
198,0.00028424717506277374,0.0003303733196516987,3.303733196516987e-06,0.0002875509082592907,1.2769761969885091e-06
199,0.0002734467988484539,0.00033320432968321256,3.3320432968321256e-06,0.00027677884214528605,1.1231131887499658e-06
200,0.00027602851967094467,0.0003343422008911148,3.343422008911148e-06,0.00027937194167985583,1.0307801958256833e-06
